,Lat,Lon,District,Small_district,Rooms,Price,Price_duplicate,Totsp,Livesp,Kitsp,Dist,Stname,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,Link
34,55.539232,37.510152,6,Южное Бутово,2,9100000,9100000.0,60.0,13.0,34.0,1618.50825022,Бунинская аллея,5,1,0,0,1,7,17,0,http://www.cian.ru/sale/flat/150977809/
35,55.720945,37.421524,7,Можайский,1,6900000,6900000.0,38.7,,20.8,269.922696153,Кунцевская,29,1,0,1,1,9,17,0,http://www.cian.ru/sale/flat/151364446/
36,55.675798,37.443973,7,,1,7402500,7402500.0,42.3,8.4,22.1,614.278157294,Юго-Западная,20,0,,0,1,10,24,1,http://www.cian.ru/sale/flat/151516690/
37,55.755518,37.545389,0,,1,13248000,13248000.0,55.2,,,2.43610114039,Фонвизинская,12,0,,0,1,5,20,1,http://www.cian.ru/sale/flat/151352330/
38,55.68363,37.925398,4,,3,7205940,7205940.0,81.7,,,554.954154107,,,,,0,1,3,25,1,http://www.cian.ru/sale/flat/151235319/
39,55.84073,37.494404,1,,1,9394000,9394000.0,42.7,,,669.848472091,Водный стадион,4,0,,0,0,26,,1,http://www.cian.ru/sale/flat/148284912/
40,55.760844,37.512353,8,,1,11989600,11989600.0,56.0,,56.0,39.0512637055,Международная,10,1,,0,0,4,37,1,http://www.cian.ru/sale/flat/146463574/
41,55.660089,37.564518,6,Черёмушки,2,9000000,9000000.0,45.0,5.4,32.0,732.729204686,Новые Черемушки,20,1,1,0,1,4,5,0,http://www.cian.ru/sale/flat/150407021/
42,55.523575,37.508661,9,,1,5700000,5700000.0,41.0,,18.0,1729.74311566,Бунинская аллея,25,1,,0,1,11,16,0,http://www.cian.ru/sale/flat/3814339/
43,55.856118,37.656272,2,Свиблово,1,7200000,7200000.0,39.0,,19.0,793.105387843,Свиблово,2,1,0,1,1,8,17,0,http://www.cian.ru/sale/flat/148391081/
44,55.831585,37.457573,8,Покровское-Стрешнево,1,5700000,5700000.0,33.0,7.1,18.0,596.856399041,Тушинская,7,0,1,1,0,4,5,0,http://www.cian.ru/sale/flat/150948683/
45,55.811359,37.645124,2,,2,11535343,11535343.0,60.2,,35.2,436.120012042,Алексеевская,8,1,,0,0,2,24,1,http://www.cian.ru/sale/flat/151085393/
46,55.731186,37.422494,7,Кунцево,1,7300000,7300000.0,38.0,8.5,19.0,191.023188796,Молодежная,18,1,0,1,1,4,16,0,http://www.cian.ru/sale/flat/149531132/
47,55.755518,37.545389,0,,1,10730400,10730400.0,40.8,,,2.43610114039,Фонвизинская,12,0,,0,1,4,20,1,http://www.cian.ru/sale/flat/151352180/
48,55.765073,37.481217,7,Филёвский Парк,1,6510000,6510000.0,39.1,8.5,20.8,72.0457885609,Фили,4,0,0,1,1,6,12,0,http://www.cian.ru/sale/flat/148329685/
49,55.652999,37.47174,7,Тропарёво-Никулино,5,77000000,77000000.0,153.0,19.0,100.0,785.951962199,Тропарево,7,1,1,1,0,3,37,0,http://www.cian.ru/sale/flat/149565637/
50,55.795312,37.721436,3,Преображенское,1,5950000,5950000.0,31.7,5.3,20.3,309.295291205,Преображенская площадь,4,1,0,1,1,3,5,0,http://www.cian.ru/sale/flat/151168188/
51,55.808139,37.824886,3,Северное Измайлово,3,5700000,5700000.0,55.0,5.5,36.8,410.620993028,Щелковская,10,1,0,1,0,1,5,0,http://www.cian.ru/sale/flat/150828467/
52,55.711016,37.436283,7,,1,6000000,6000000.0,36.3,,,346.144899468,Славянский бульвар,7,0,,0,0,6,7,0,http://www.cian.ru/sale/flat/149652388/
53,55.712117,37.405058,7,Можайский,2,6990000,6990000.0,43.0,,27.5,337.706214675,Молодежная,7,0,0,1,1,3,5,0,http://www.cian.ru/sale/flat/150784109/
54,55.771218,37.564721,0,,2,13167650,13167650.0,67.7,15.0,37.0,120.070871138,Улица 1905 года,11,1,,0,0,17,44,1,http://www.cian.ru/sale/flat/151242004/
55,55.576473,37.673742,5,,1,7395765,7395765.0,58.2,,,1350.57905959,Домодедовская,15,0,,0,1,3,17,1,http://www.cian.ru/sale/flat/148270024/
56,55.537668,37.528442,6,Южное Бутово,1,7500000,7500000.0,49.4,12.0,21.3,1629.65773091,Улица Горчакова,8,1,0,1,1,3,5,0,http://www.cian.ru/sale/flat/151230129/
57,55.861176,37.549417,1,,1,5317928,5317928.0,35.3,,35.3,833.737241411,Петровско-Разумовская,10,0,,0,0,6,8,0,http://www.cian.ru/sale/flat/150373030/
58,55.850989,37.617111,2,,1,5899000,5899000.0,36.0,11.3,17.5,751.962291018,Ботанический сад,15,1,,0,0,3,11,1,http://www.cian.ru/sale/flat/149356533/
59,55.806252,37.612964,2,Марьина Роща,2,8200000,8200000.0,37.0,,24.0,395.689610023,Марьина роща,14,1,1,0,0,9,9,0,http://www.cian.ru/sale/flat/151521476/
60,55.655869,37.576825,6,Зюзино,1,5490000,5490000.0,32.0,,19.0,764.425628142,Севастопольская,4,1,1,0,1,2,5,0,http://www.cian.ru/sale/flat/151587710/
61,55.632337,37.589985,5,Чертаново Северное,1,7300000,7300000.0,39.0,,20.5,940.195483465,Чертановская,15,1,0,1,0,2,14,0,http://www.cian.ru/sale/flat/151414064/
62,55.314208,37.326743,10,,3,4350000,4350000.0,81.7,12.0,57.0,3128.49747423,Пражская,25,0,,0,1,2,5,0,http://www.cian.ru/sale/flat/150562535/
63,55.591111,37.649642,5,,2,5700000,5700000.0,48.0,,28.0,1244.00888406,Пражская,10,0,,0,1,11,12,0,http://www.cian.ru/sale/flat/147168263/
64,55.820779,37.702122,3,,3,25800000,25800000.0,90.0,10.0,50.0,510.859793247,Бульвар Рокоссовского,5,0,,0,1,15,29,0,http://www.cian.ru/sale/flat/151577406/
65,55.779423,37.627966,0,Мещанский,2,9200000,9200000.0,44.0,,29.0,184.345637057,Проспект Мира,6,1,1,1,0,1,5,0,http://www.cian.ru/sale/flat/148224543/
66,55.733285,37.406091,7,Кунцево,2,7350000,7350000.0,42.4,,27.0,174.81687632,Молодежная,4,0,1,1,1,4,5,0,http://www.cian.ru/sale/flat/151529137/
67,55.658149,37.765992,4,Марьино,1,5200000,5200000.0,38.0,8.1,20.0,747.307104938,Братиславская,8,1,0,1,0,1,17,0,http://www.cian.ru/sale/flat/143300055/
68,55.412774,37.186264,10,поселение Михайлово-Ярцевское,1,3390000,3390000.0,31.0,,19.0,2491.52151585,Теплый Стан,40,0,0,1,0,1,5,0,http://www.cian.ru/sale/flat/151435929/
69,55.631686,37.472414,6,Тёплый Стан,1,6300000,6300000.0,39.0,10.0,20.0,945.034176067,Тропарево,24,1,1,0,1,15,16,0,http://www.cian.ru/sale/flat/149750575/
70,55.89821,37.618543,2,Бибирево,2,7400000,7400000.0,45.0,,30.0,1132.96135017,Бибирево,20,1,0,0,0,5,9,0,http://www.cian.ru/sale/flat/148006915/
71,55.78526,37.637147,0,Мещанский,3,15000000,15000000.0,55.0,5.5,44.0,230.173968443,Проспект Мира,7,1,1,1,1,6,9,0,http://www.cian.ru/sale/flat/151542189/
72,55.645719,37.704716,4,,1,5246719,5246719.0,37.3,16.2,12.5,840.444868964,Марьино,20,1,,0,0,7,9,1,http://www.cian.ru/sale/flat/150849778/
73,55.803368,37.399129,8,Строгино,3,11300000,11300000.0,62.2,8.5,38.8,372.885936075,Строгино,3,1,0,1,1,1,12,0,http://www.cian.ru/sale/flat/47527577/
74,55.692501,37.61123,5,Донской,1,5150000,5150000.0,30.6,,19.0,487.547675856,,,,1,1,1,2,5,0,http://www.cian.ru/sale/flat/150800473/
75,55.494221,37.300242,10,Троицк,2,7300000,7300000.0,58.0,10.0,30.0,1935.96680242,Саларьево,30,0,1,0,1,14,18,0,http://www.cian.ru/sale/flat/151533471/
76,55.647458,37.612874,5,Нагорный,1,5800000,5800000.0,32.0,5.3,21.0,827.442408682,Варшавская,5,1,1,1,1,8,9,0,http://www.cian.ru/sale/flat/151210468/
77,55.767944,37.582781,0,,2,17500000,17500000.0,45.0,10.0,20.0,94.4714951946,Маяковская,12,1,,1,1,7,8,0,http://www.cian.ru/sale/flat/150609088/
78,55.640624,37.328917,9,поселение Внуковское,1,5999999,5999999.0,40.0,10.0,18.0,878.487541023,Саларьево,40,0,0,1,1,10,17,0,http://www.cian.ru/sale/flat/151351366/
79,55.708511,37.929782,4,,2,6194380,6194380.0,64.9,12.9,33.2,365.332119887,Выхино,20,0,,0,1,25,25,1,http://www.cian.ru/sale/flat/148329542/
80,55.453886,37.284827,10,,3,5350000,5350000.0,78.1,,40.0,2214.2330446,Теплый Стан,25,0,,0,0,1,5,1,http://www.cian.ru/sale/flat/151426058/
81,55.471561,37.298033,10,Троицк,3,5199000,5199000.0,51.0,,34.0,2093.03698447,,,,0,0,0,5,9,0,http://www.cian.ru/sale/flat/151533997/
82,55.618842,37.414769,9,,2,6791040,6791040.0,64.8,22.3,27.7,1040.232797,Саларьево,1,1,,0,1,25,25,1,http://www.cian.ru/sale/flat/151431287/
83,55.770142,37.47368,8,Хорошёво-Мнёвники,3,16000000,16000000.0,66.0,13.0,41.0,111.654612247,Полежаевская,7,0,1,0,0,7,15,0,http://www.cian.ru/sale/flat/151491680/
84,55.652279,37.424699,9,,1,6334146,6334146.0,51.6,12.5,23.7,791.348443027,Юго-Западная,20,0,,0,0,2,9,1,http://www.cian.ru/sale/flat/150967340/
85,55.492482,37.299021,10,Троицк,1,4300000,4300000.0,38.6,11.0,19.0,1948.08725291,Теплый Стан,20,0,1,1,1,15,17,0,http://www.cian.ru/sale/flat/151130532/
86,55.742772,37.598043,0,,2,140670000,140670000.0,104.2,20.0,50.0,101.4208225,Кропоткинская,5,1,,0,0,3,6,1,http://www.cian.ru/sale/flat/150495342/
87,55.718882,37.800856,4,Выхино-Жулебино,2,6200000,6200000.0,45.0,,31.0,285.782068003,Рязанский проспект,9,1,1,0,1,5,5,0,http://www.cian.ru/sale/flat/149667070/
88,55.760844,37.512353,8,,2,14028420,14028420.0,76.0,,76.0,39.0512637055,Международная,10,1,,0,0,2,37,1,http://www.cian.ru/sale/flat/150043288/
89,55.490315,37.312469,10,Троицк,3,7850000,7850000.0,84.0,18.0,51.0,1963.17543453,Теплый Стан,30,0,1,0,0,3,5,0,http://www.cian.ru/sale/flat/151486280/
90,55.717751,37.801071,4,Выхино-Жулебино,1,4800000,4800000.0,32.0,,19.0,294.471716272,Рязанский проспект,5,1,0,1,1,2,5,0,http://www.cian.ru/sale/flat/150347504/
91,55.765412,37.538242,0,Пресненский,2,7200000,7200000.0,40.0,,24.0,74.6926527517,Улица 1905 года,15,1,0,0,1,3,14,0,http://www.cian.ru/sale/flat/136989739/
92,55.84073,37.494404,1,,1,9460000,9460000.0,44.0,,,669.848472091,Водный стадион,4,0,,0,0,23,,1,http://www.cian.ru/sale/flat/148284871/
93,55.827358,37.579699,2,Бутырский,2,6490000,6490000.0,40.0,,25.0,563.184131443,Тимирязевская,14,1,0,0,1,4,12,0,http://www.cian.ru/sale/flat/148506810/
94,55.702196,37.685611,4,Южнопортовый,2,9800000,9800000.0,55.0,10.0,32.0,413.624811169,Кожуховская,5,1,0,1,1,2,17,0,http://www.cian.ru/sale/flat/30952492/
95,55.620652,37.266062,9,,1,4100000,4100000.0,33.8,,18.0,1026.84815613,Юго-Западная,10,0,,0,1,4,14,0,http://www.cian.ru/sale/flat/151455648/
96,55.536232,37.163905,10,,1,2950000,2950000.0,32.0,,18.0,1639.88731793,Теплый Стан,20,0,,1,1,3,5,0,http://www.cian.ru/sale/flat/151148441/
97,55.841018,37.494315,1,,1,4700000,4700000.0,27.0,,14.0,672.150340414,Водный стадион,5,1,,0,0,16,26,1,http://www.cian.ru/sale/flat/150996262/
98,55.771925,37.572369,0,Пресненский,2,18000000,18000000.0,54.0,11.7,31.5,125.602494387,Белорусская,10,1,1,1,1,9,16,0,http://www.cian.ru/sale/flat/37580368/
99,55.587779,37.60346,5,,1,6500000,6500000.0,47.0,8.5,24.0,1268.32827465,Аннино,9,1,,0,0,7,12,0,http://www.cian.ru/sale/flat/150290270/
100,55.604605,37.658751,5,Бирюлёво Восточное,1,7550000,7550000.0,45.0,12.0,20.0,1145.1552461,Царицыно,10,0,1,1,1,4,15,0,http://www.cian.ru/sale/flat/151027874/
101,55.886736,37.647127,2,Северное Медведково,1,6600000,6600000.0,38.0,,19.0,1039.93544997,Медведково,7,1,0,1,1,6,17,0,http://www.cian.ru/sale/flat/150233213/
102,55.624017,37.307231,9,,1,4119970,4119970.0,40.0,10.8,16.6,1001.93750692,Румянцево,17,0,,0,1,18,19,1,http://www.cian.ru/sale/flat/151130151/
103,55.86107,37.373322,8,,2,7430711,7430711.0,64.7,,,832.885132782,Пятницкое шоссе,15,1,,0,1,7,25,1,http://www.cian.ru/sale/flat/151118344/
104,55.731551,37.644261,0,,1,12149400,12149400.0,38.6,,31.7,188.205887375,Павелецкая,5,1,,0,0,2,7,1,http://www.cian.ru/sale/flat/149011459/
105,55.731967,37.442742,7,Кунцево,3,10500000,10500000.0,60.0,,47.0,184.994497993,Кунцевская,5,1,0,0,1,6,9,0,http://www.cian.ru/sale/flat/151180701/
106,55.766552,37.568749,0,,2,14250000,14250000.0,51.0,,31.0,83.5957804973,Улица 1905 года,7,1,,0,0,2,12,0,http://www.cian.ru/sale/flat/150681607/
107,55.874152,37.698825,2,Лосиноостровский,3,7600000,7600000.0,59.0,,45.0,938.237615863,,,,0,1,1,4,9,0,http://www.cian.ru/sale/flat/148242075/
108,55.848943,37.578073,2,,1,9438000,9438000.0,60.6,,,735.566681712,,,,,0,0,18,18,1,http://www.cian.ru/sale/flat/149835772/
109,55.760844,37.512353,8,,1,9418272,9418272.0,35.0,10.0,25.0,39.0512637055,Международная,10,1,,0,0,25,37,1,http://www.cian.ru/sale/flat/23698734/
110,55.536436,37.154913,10,,2,13700000,13700000.0,100.0,34.0,42.0,1638.43452213,Саларьево,30,0,,0,1,1,3,0,http://www.cian.ru/sale/flat/149836230/
111,55.866172,37.614419,2,Отрадное,2,7500000,7500000.0,44.0,,28.0,873.92744396,Отрадное,9,1,0,0,0,5,9,0,http://www.cian.ru/sale/flat/151112148/
112,55.633661,37.414421,7,,1,3828836,3828836.0,38.1,10.6,14.4,930.350574401,Саларьево,10,0,,0,1,3,25,1,http://www.cian.ru/sale/flat/150966597/
113,55.688928,37.684371,5,Нагатинский Затон,1,5700000,5700000.0,37.0,8.2,18.0,514.724184827,Коломенская,5,0,0,0,0,1,19,0,http://www.cian.ru/sale/flat/149545071/
114,55.557317,37.555005,6,,3,8979052,8979052.0,84.8,14.2,43.4,1488.97777419,Улица Скобелевская,15,1,,0,1,12,31,1,http://www.cian.ru/sale/flat/151511907/
115,55.729127,37.73874,4,,1,6328312,6328312.0,34.9,10.7,15.1,206.909124975,Таганская,10,0,,0,1,2,9,1,http://www.cian.ru/sale/flat/149111211/
116,55.572114,37.48631,9,,1,4500000,4500000.0,35.0,10.0,20.0,1382.17890979,,,,,0,0,13,25,1,http://www.cian.ru/sale/flat/151162112/
117,55.576473,37.673742,5,,1,5100255,5100255.0,35.4,,18.6,1350.57905959,Домодедовская,15,0,,0,1,23,45,1,http://www.cian.ru/sale/flat/148269046/
118,55.87875,37.538587,1,,2,8654394,8654394.0,66.5,,,975.356337026,,,,,0,1,4,21,1,http://www.cian.ru/sale/flat/150119603/
119,55.706203,37.933285,4,Некрасовка,2,6200000,6200000.0,52.0,10.0,32.0,382.994978451,,,,1,0,1,8,17,0,http://www.cian.ru/sale/flat/149340852/
120,55.605704,37.548806,6,Ясенево,3,8200000,8200000.0,51.0,6.1,35.0,1137.07869205,Новоясеневская,7,1,0,1,1,8,9,0,http://www.cian.ru/sale/flat/139468829/
121,55.758088,37.553496,0,Пресненский,2,11700000,11700000.0,55.8,10.0,37.0,17.5739453242,Улица 1905 года,13,1,1,1,0,2,5,0,http://www.cian.ru/sale/flat/148904671/
122,55.314203,37.184072,10,,1,3000000,3000000.0,42.0,10.0,23.0,3128.52874077,Теплый Стан,20,0,,0,1,11,14,0,http://www.cian.ru/sale/flat/150589278/
123,55.715601,37.457322,7,Фили-Давыдково,3,10990000,10990000.0,63.5,,40.0,310.980816786,Славянский бульвар,20,1,0,0,1,7,12,0,http://www.cian.ru/sale/flat/151593056/
124,55.557775,37.555121,6,,1,5345854,5345854.0,50.1,13.3,18.4,1485.68307278,Улица Скобелевская,15,1,,0,1,15,31,1,http://www.cian.ru/sale/flat/151512024/
125,55.492212,37.314813,10,,2,3750000,3750000.0,67.0,12.0,41.0,1949.96811194,,,,,0,1,16,19,1,http://www.cian.ru/sale/flat/150653899/
126,55.772396,37.702706,0,Басманный,2,9700000,9700000.0,50.0,,30.0,129.288342776,Электрозаводская,11,1,1,0,1,1,14,0,http://www.cian.ru/sale/flat/151522312/
127,55.609314,37.71345,5,Орехово-Борисово Южное,1,5590000,5590000.0,32.3,,18.5,1110.52190361,Домодедовская,2,1,0,0,0,9,9,0,http://www.cian.ru/sale/flat/144032811/
128,55.706031,37.791621,4,Кузьминки,1,4650000,4650000.0,32.0,,21.0,384.310680988,Рязанский проспект,15,1,0,1,1,8,9,0,http://www.cian.ru/sale/flat/151227845/
129,55.879824,37.543794,1,,2,7991675,7991675.0,66.0,12.4,29.9,984.033197108,Петровско-Разумовская,10,0,,0,1,5,24,1,http://www.cian.ru/sale/flat/151511216/
130,55.569052,37.47951,9,поселение Сосенское,1,5600000,5600000.0,47.6,11.5,21.0,1404.33890887,Теплый Стан,15,0,1,0,1,17,17,0,http://www.cian.ru/sale/flat/144577984/
131,55.576473,37.673742,5,,1,6550440,6550440.0,49.4,10.0,16.3,1350.57905959,Домодедовская,15,0,,0,1,16,17,1,http://www.cian.ru/sale/flat/148270028/
132,55.653719,37.530052,6,,2,4802000,4802000.0,34.3,5.9,22.6,780.55393413,Калужская,7,0,,0,0,4,19,1,http://www.cian.ru/sale/flat/150197643/
133,55.740558,37.685737,0,Таганский,3,18500000,18500000.0,85.0,10.2,49.0,118.5708831,Римская,12,1,1,1,1,3,12,0,http://www.cian.ru/sale/flat/151158495/
134,55.901556,37.611033,2,Бибирево,2,7650000,7650000.0,52.9,8.4,30.0,1160.14206975,Алтуфьево,5,0,0,0,1,4,12,0,http://www.cian.ru/sale/flat/151535173/
135,55.797413,37.497031,8,,2,15672268,15672268.0,68.6,6.2,30.2,325.86432246,Октябрьское поле,3,0,,0,1,6,9,1,http://www.cian.ru/sale/flat/150188075/
136,55.668549,37.472944,7,,1,8400000,8400000.0,39.0,,18.0,669.027777039,Юго-Западная,10,1,,1,1,6,17,0,http://www.cian.ru/sale/flat/151515704/
137,55.752496,37.497998,7,Филёвский Парк,1,7000000,7000000.0,31.0,,17.0,25.9433813303,,,,1,1,0,1,5,0,http://www.cian.ru/sale/flat/150945094/
138,55.759152,37.58084,0,Пресненский,2,18500000,18500000.0,51.0,,36.9,25.8632885885,Баррикадная,3,1,0,1,0,1,24,0,http://www.cian.ru/sale/flat/150049090/
139,55.522571,37.217292,10,поселение Первомайское,2,3400000,3400000.0,42.4,,30.5,1736.84695034,Юго-Западная,30,0,1,0,0,2,2,0,http://www.cian.ru/sale/flat/138487266/
140,55.881343,37.693022,2,Лосиноостровский,1,5800000,5800000.0,38.6,8.6,20.8,996.309519081,Медведково,15,0,0,0,1,12,12,0,http://www.cian.ru/sale/flat/150462470/
141,55.789411,37.571821,1,Беговой,2,7900000,7900000.0,44.0,,30.0,262.816865594,Динамо,9,1,1,1,1,3,5,0,http://www.cian.ru/sale/flat/151041447/
142,55.501488,37.575459,6,Южное Бутово,2,7100000,7100000.0,55.0,,29.0,1885.1993282,,,,0,1,1,10,17,0,http://www.cian.ru/sale/flat/149913441/
143,55.633714,37.461292,9,,1,2299444,2299444.0,26.4,,20.4,929.956368945,Румянцево,16,1,,1,0,1,3,0,http://www.cian.ru/sale/flat/150833838/
144,55.869347,37.669356,2,,2,6734800,6734800.0,45.2,14.6,23.0,899.497599383,Бабушкинская,3,1,,0,1,5,17,1,http://www.cian.ru/sale/flat/40491737/
145,55.576473,37.673742,5,,1,5247135,5247135.0,36.1,,18.6,1350.57905959,Домодедовская,15,0,,0,1,27,45,1,http://www.cian.ru/sale/flat/148269377/
146,55.761558,37.549067,0,,2,14661025,14661025.0,45.7,,,44.6186272512,Улица 1905 года,13,1,,1,0,5,21,0,http://www.cian.ru/sale/flat/150222130/
147,55.633661,37.414421,7,,2,5686020,5686020.0,61.1,,,930.350574401,Саларьево,5,0,,0,1,13,25,1,http://www.cian.ru/sale/flat/151404217/
148,55.493793,37.299632,10,Троицк,2,5200000,5200000.0,56.0,10.0,35.0,1938.95088427,Теплый Стан,30,0,1,0,1,11,17,0,http://www.cian.ru/sale/flat/151139329/
149,55.854082,37.362136,8,Митино,5,15000000,15000000.0,112.0,11.0,66.0,776.766137649,Пятницкое шоссе,8,0,0,0,1,11,16,0,http://www.cian.ru/sale/flat/151250426/
150,55.774305,37.642132,0,,2,14835200,14835200.0,60.8,12.1,28.8,144.233161829,Сухаревская,10,1,,0,1,2,19,1,http://www.cian.ru/sale/flat/48914731/
151,55.636529,37.757296,5,Братеево,2,7050000,7050000.0,52.0,,30.0,909.006521761,Алма-Атинская,9,1,0,0,0,1,14,0,http://www.cian.ru/sale/flat/150956941/
152,55.790647,37.524314,1,,1,5980772,5980772.0,31.5,,26.5,272.544899186,Динамо,15,1,,0,1,10,14,1,http://www.cian.ru/sale/flat/149974440/
153,55.767514,37.588871,0,,1,19240000,19240000.0,48.1,,35.0,91.1113686,Маяковская,8,1,,0,0,6,9,1,http://www.cian.ru/sale/flat/150882489/
154,55.893526,37.560143,1,Восточное Дегунино,2,5995000,5995000.0,54.1,,30.0,1094.95157498,Алтуфьево,15,1,0,0,1,15,16,0,http://www.cian.ru/sale/flat/151210174/
155,55.83433,37.531038,1,Коптево,1,7380000,7380000.0,40.3,13.2,19.0,618.74551367,,,,1,1,1,8,12,0,http://www.cian.ru/sale/flat/150261261/
156,55.452918,37.283255,10,,1,3300000,3300000.0,43.0,16.0,21.0,2220.83660694,,,,,0,1,3,5,1,http://www.cian.ru/sale/flat/148688711/
157,55.770659,37.375234,7,,2,10950000,10950000.0,80.0,13.4,43.0,115.698114692,,,,,0,1,11,24,1,http://www.cian.ru/sale/flat/149789243/
158,55.618842,37.414769,9,,2,6236930,6236930.0,64.1,22.3,27.7,1040.232797,Саларьево,1,1,,0,1,14,25,1,http://www.cian.ru/sale/flat/151431307/
159,55.778851,37.582035,1,Беговой,2,10000000,10000000.0,49.0,6.5,30.0,179.859279992,Белорусская,6,1,1,0,1,8,11,0,http://www.cian.ru/sale/flat/149484352/
160,55.856189,37.587497,2,Отрадное,1,6000000,6000000.0,39.3,8.7,21.0,793.675344461,Владыкино,14,1,0,0,1,6,12,0,http://www.cian.ru/sale/flat/151016008/
161,55.54265,37.483912,9,,1,2941120,2941120.0,22.4,,11.2,1594.11273674,Бунинская аллея,5,0,,0,0,1,9,1,http://www.cian.ru/sale/flat/150508214/
162,55.743132,37.787758,3,Новогиреево,2,6290000,6290000.0,45.0,,29.0,98.6309642291,Перово,10,1,1,1,1,4,5,0,http://www.cian.ru/sale/flat/151168180/
163,55.849534,37.475306,1,Головинский,1,8500000,8500000.0,37.0,9.2,17.9,740.301674986,Речной вокзал,8,1,1,1,1,7,16,0,http://www.cian.ru/sale/flat/151425153/
164,55.712502,37.403297,7,Можайский,2,7999000,7999000.0,56.0,10.0,30.0,334.754566534,Славянский бульвар,10,1,0,0,1,4,17,0,http://www.cian.ru/sale/flat/149778232/
165,55.731075,37.64348,0,,2,17413920,17413920.0,48.0,,,191.879885976,Павелецкая,5,1,,0,0,5,6,1,http://www.cian.ru/sale/flat/48902681/
166,55.649637,37.407403,7,Солнцево,2,5200000,5200000.0,45.5,,30.0,811.13725125,Юго-Западная,15,0,1,0,0,5,12,0,http://www.cian.ru/sale/flat/150110110/
167,55.718188,37.425203,7,,2,9627450,9627450.0,60.6,10.6,32.3,291.11459336,Кунцевская,10,0,,0,1,9,17,1,http://www.cian.ru/sale/flat/151524252/
168,55.747394,37.827059,3,Новогиреево,1,5500000,5500000.0,37.0,,20.0,65.5760632167,Новогиреево,10,1,1,0,1,14,14,0,http://www.cian.ru/sale/flat/151544088/
169,55.568782,37.56688,6,Северное Бутово,1,7500000,7500000.0,34.1,11.0,15.0,1406.29143793,Улица Старокачаловская,10,1,0,1,1,5,17,0,http://www.cian.ru/sale/flat/137155386/
170,55.618842,37.414769,9,,2,5761800,5761800.0,54.0,10.7,28.4,1040.232797,Саларьево,1,1,,0,1,24,25,1,http://www.cian.ru/sale/flat/151431316/
171,55.520074,37.214256,10,поселение Первомайское,3,6500000,6500000.0,99.0,13.0,53.0,1754.49925179,,,,1,0,1,3,4,0,http://www.cian.ru/sale/flat/151560917/
172,55.546636,37.49485,9,,1,5352984,5352984.0,39.9,8.5,16.0,1565.61278338,Бунинская аллея,15,1,,0,1,2,3,1,http://www.cian.ru/sale/flat/150966413/
173,55.844394,37.358346,8,Митино,2,8800000,8800000.0,58.0,10.0,34.0,699.147637123,Митино,2,1,0,1,1,3,17,0,http://www.cian.ru/sale/flat/150787535/
174,55.609144,37.536605,6,,2,16021000,16021000.0,86.6,7.6,45.0,1111.77342356,,,,,0,0,10,23,1,http://www.cian.ru/sale/flat/150386900/
175,55.774153,37.581927,0,Пресненский,3,13800000,13800000.0,65.0,,,143.04287315,Белорусская,2,1,1,0,0,2,5,0,http://www.cian.ru/sale/flat/149391230/
176,55.862035,37.604457,2,Отрадное,2,8500000,8500000.0,54.0,,32.0,840.643467306,Отрадное,1,1,0,1,1,7,14,0,http://www.cian.ru/sale/flat/149382754/
177,55.827596,37.827086,3,Гольяново,2,6100000,6100000.0,46.8,,30.0,565.07892116,Щелковская,15,0,0,0,1,1,9,0,http://www.cian.ru/sale/flat/151406470/
178,55.630279,37.617123,5,,1,7518000,7518000.0,43.0,,,955.487555138,Чертановская,2,0,,0,1,9,17,1,http://www.cian.ru/sale/flat/47680317/
179,55.724297,37.438233,7,Можайский,2,7399000,7399000.0,44.0,,29.0,244.129315937,Кунцевская,15,1,1,1,1,5,9,0,http://www.cian.ru/sale/flat/150976113/
180,55.576473,37.673742,5,,1,6755205,6755205.0,44.9,9.8,17.6,1350.57905959,Домодедовская,15,0,,0,1,39,45,1,http://www.cian.ru/sale/flat/148269990/
181,55.718188,37.425203,7,,1,7193840,7193840.0,41.9,11.4,17.2,291.11459336,Кунцевская,10,0,,0,1,13,23,1,http://www.cian.ru/sale/flat/151523984/
182,55.629577,37.509541,6,,2,7700000,7700000.0,44.5,,28.0,960.700827347,Коньково,10,1,,1,0,9,9,0,http://www.cian.ru/sale/flat/150774610/
183,55.374324,37.380561,10,,2,4000000,4000000.0,53.0,,33.0,2744.80528556,Бульвар Дмитрия Донского,50,0,,0,1,5,5,0,http://www.cian.ru/sale/flat/149751160/
184,55.614261,37.737093,5,Зябликово,1,5000000,5000000.0,34.0,,18.0,1074.06284915,Красногвардейская,3,1,0,1,0,9,9,0,http://www.cian.ru/sale/flat/42233964/
185,55.815322,37.403414,8,Строгино,1,7700000,7700000.0,39.0,,21.0,467.537151978,Строгино,13,1,0,1,0,3,16,0,http://www.cian.ru/sale/flat/16556302/
186,55.756194,37.656568,0,Басманный,3,17000000,17000000.0,65.0,10.0,44.5,2.82557455126,Чкаловская,2,1,1,1,0,2,7,0,http://www.cian.ru/sale/flat/50273863/
187,55.570105,37.569866,6,,3,5250000,5250000.0,70.0,,60.0,1396.72173971,Улица Старокачаловская,8,1,,0,1,4,6,1,http://www.cian.ru/sale/flat/150464265/
